source,target,somop_id,tomop_id,scode,slabel,tcode,tlabel,category,mapping type,source_visit,target_visit,source_type,source_unit,source_data_type,target_type,target_unit,target_data_type,transformation_rule
dosebbv12,f6_dateno,21601665,1314002,atc:c07a,beta blocking agents,rxnorm:1202,atenolol,drug_exposure,semantic match,follow-up 1 year,follow-up 1 year,continuous_variable,percent,float,continuous_variable,milligram,float,"Unit conversion required (e.g., mg to %)"
dosebbv12,f6_ateno,21601665,1314002,atc:c07a,beta blocking agents,rxnorm:1202,atenolol,drug_exposure,semantic match,follow-up 1 year,follow-up 1 year,continuous_variable,percent,float,binary_class_variable,,int,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
bb_at_v6,f5_dateno,21601665,1314002,atc:c07a,beta blocking agents,rxnorm:1202,atenolol,drug_exposure,semantic match,follow-up 6 months,follow-up 6 months,binary_class_variable,,int,continuous_variable,milligram,float,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
bb_at_v6,f5_ateno,21601665,1314002,atc:c07a,beta blocking agents,rxnorm:1202,atenolol,drug_exposure,semantic match,follow-up 6 months,follow-up 6 months,binary_class_variable,,int,binary_class_variable,,int,"For harmonization, no transformation required if categorical values are the same, otherwise transformation is needed on categorical values"
v12bb,f6_dateno,21601665,1314002,atc:c07a,beta blocking agents,rxnorm:1202,atenolol,drug_exposure,semantic match,follow-up 1 year,follow-up 1 year,multi_class_variable,,int,continuous_variable,milligram,float,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
v12bb,f6_ateno,21601665,1314002,atc:c07a,beta blocking agents,rxnorm:1202,atenolol,drug_exposure,semantic match,follow-up 1 year,follow-up 1 year,multi_class_variable,,int,binary_class_variable,,int,"For harmonization convert multi-class variables to binary classes, but accept only the degree of information loss justified by the research question. For drug-related variables, scrutinize the surrounding categorical context—e.g., therapy adjustments or supplemental medication descriptors—before deciding on the optimal harmonization, because these details may not map cleanly onto a binary split."
bb_at_v1,f3_dateno,21601665,1314002,atc:c07a,beta blocking agents,rxnorm:1202,atenolol,drug_exposure,semantic match,follow-up 1 month,follow-up 1 month,binary_class_variable,,int,continuous_variable,milligram,float,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
bb_at_v1,f3_ateno,21601665,1314002,atc:c07a,beta blocking agents,rxnorm:1202,atenolol,drug_exposure,semantic match,follow-up 1 month,follow-up 1 month,binary_class_variable,,int,binary_class_variable,,int,"For harmonization, no transformation required if categorical values are the same, otherwise transformation is needed on categorical values"
dosebbv6,f5_dateno,21601665,1314002,atc:c07a,beta blocking agents,rxnorm:1202,atenolol,drug_exposure,semantic match,follow-up 6 months,follow-up 6 months,continuous_variable,percent,float,continuous_variable,milligram,float,"Unit conversion required (e.g., mg to %)"
dosebbv6,f5_ateno,21601665,1314002,atc:c07a,beta blocking agents,rxnorm:1202,atenolol,drug_exposure,semantic match,follow-up 6 months,follow-up 6 months,continuous_variable,percent,float,binary_class_variable,,int,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
bb_at_v3,f4_dbisopro,21601665,1338005,atc:c07a,beta blocking agents,rxnorm:19484,bisoprolol,drug_exposure,semantic match,follow-up 3 months,follow-up 3 months,binary_class_variable,,int,continuous_variable,milligram,float,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
bb_at_v3,f4_bisopro,21601665,1338005,atc:c07a,beta blocking agents,rxnorm:19484,bisoprolol,drug_exposure,semantic match,follow-up 3 months,follow-up 3 months,binary_class_variable,,int,binary_class_variable,,int,"For harmonization, no transformation required if categorical values are the same, otherwise transformation is needed on categorical values"
bbadjbl,bisopro,21601665,1338005,atc:c07a,beta blocking agents,rxnorm:19484,bisoprolol,drug_exposure,semantic match,baseline time,baseline time,multi_class_variable,,int,binary_class_variable,,int,"For harmonization convert multi-class variables to binary classes, but accept only the degree of information loss justified by the research question. For drug-related variables, scrutinize the surrounding categorical context—e.g., therapy adjustments or supplemental medication descriptors—before deciding on the optimal harmonization, because these details may not map cleanly onto a binary split."
bbadjbl,dbisopro,21601665,1338005,atc:c07a,beta blocking agents,rxnorm:19484,bisoprolol,drug_exposure,semantic match,baseline time,baseline time,multi_class_variable,,int,continuous_variable,milligram,float,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
v1bb,f3_bisopro,21601665,1338005,atc:c07a,beta blocking agents,rxnorm:19484,bisoprolol,drug_exposure,semantic match,follow-up 1 month,follow-up 1 month,multi_class_variable,,int,binary_class_variable,,int,"For harmonization convert multi-class variables to binary classes, but accept only the degree of information loss justified by the research question. For drug-related variables, scrutinize the surrounding categorical context—e.g., therapy adjustments or supplemental medication descriptors—before deciding on the optimal harmonization, because these details may not map cleanly onto a binary split."
v1bb,f3_dbisopro,21601665,1338005,atc:c07a,beta blocking agents,rxnorm:19484,bisoprolol,drug_exposure,semantic match,follow-up 1 month,follow-up 1 month,multi_class_variable,,int,continuous_variable,milligram,float,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
v6bb,f5_bisopro,21601665,1338005,atc:c07a,beta blocking agents,rxnorm:19484,bisoprolol,drug_exposure,semantic match,follow-up 6 months,follow-up 6 months,multi_class_variable,,int,binary_class_variable,,int,"For harmonization convert multi-class variables to binary classes, but accept only the degree of information loss justified by the research question. For drug-related variables, scrutinize the surrounding categorical context—e.g., therapy adjustments or supplemental medication descriptors—before deciding on the optimal harmonization, because these details may not map cleanly onto a binary split."
v6bb,f5_dbisopro,21601665,1338005,atc:c07a,beta blocking agents,rxnorm:19484,bisoprolol,drug_exposure,semantic match,follow-up 6 months,follow-up 6 months,multi_class_variable,,int,continuous_variable,milligram,float,"For drug-related variables in harmonization, first examine any accompanying categorical context—such as therapy adjustments or descriptive qualifiers—because these details may not align neatly with the drug-dosage columns and harmonization may not be possible."
bbadj1,f3_bisopro,21601665,1338005,atc:c07a,beta blocking agents,rxnorm:19484,bisoprolol,drug_exposure,semantic match,follow-up 1 month,follow-up 1 month,multi_class_variable,,int,binary_class_variable,,int,"For harmonization convert multi-class variables to binary classes, but accept only the degree of information loss justified by the research question. For drug-related variables, scrutinize the surrounding categorical context—e.g., therapy adjustments or supplemental medication descriptors—before deciding on the optimal harmonization, because these details may not map cleanly onto a binary split."
